name,__tag
items_booster_rwrddbl-rc-b00_short,item
items_booster_rwrddbl-rm-b00_fullname,item
items_booster_rwrddbl-rm-b00_description,item
items_booster_rwrddbl-rm-b00_code,item
items_booster_rwrddbl-rm-b00_short,item
items_booster_ep-50_description,item
items_booster_rc-b01_fullname,item
items_booster_ephon-1_fullname,item
items_booster_hon-50_code,item
items_booster_rm-b00_fullname,item
items_booster_hon-50_fullname,item
items_booster_rm-b00_code,item
items_booster_rc-b00_fullname,item
items_booster_rm-b01_code,item
items_booster_qr-01_description,item
items_booster_bb-01_fullname,item
items_booster_rm-b00_description,item
items_booster_bb-01_code,item
items_booster_ephon-1_description,item
items_booster_ephon-1_code,item
items_booster_ep-50_code,item
items_booster_bb-01_description,item
items_booster_rc-b00_description,item
items_booster_rc-b00_code,item
items_booster_rm-b01_fullname,item
items_booster_rc-b01_description,item
items_booster_rc-b01_code,item
items_booster_ep-50_fullname,item
items_booster_hon-50_description,item
items_booster_qr-01_code,item
items_booster_rm-b01_description,item
items_booster_prc-b01_fullname,item
items_booster_prc-b01_description,item
items_booster_prc-b01_code,item
items_booster_prc-b01_short,item
items_booster_prm-b01_fullname,item
items_booster_prm-b01_description,item
items_booster_prm-b01_code,item
items_booster_prm-b01_short,item
items_booster_prc-b00_fullname,item
items_booster_prc-b00_description,item
items_booster_prc-b00_code,item
items_booster_prc-b00_short,item
items_booster_prm-b00_fullname,item
items_booster_prm-b00_description,item
items_booster_prm-b00_code,item
items_booster_prm-b00_short,item
items_booster_pcomb-b01_fullname,item
items_booster_pcomb-b01_description,item
items_booster_pcomb-b01_code,item
items_booster_pcomb-b01_short,item
items_booster_rc-b00_short,item
items_booster_rm-b00_short,item
items_booster_rc-b01_short,item
items_booster_rm-b01_short,item
items_booster_qr-01_fullname,item
items_booster_ep-dlb_fullname,item
items_booster_ep-dlb_description,item
items_booster_ep-dlb_code,item
items_booster_ep-dlb_short,item
items_booster_hon-dlb_fullname,item
items_booster_hon-dlb_description,item
items_booster_hon-dlb_code,item
items_booster_hon-dlb_short,item
items_booster_dmg-dlb_fullname,item
items_booster_dmg-dlb_description,item
items_booster_dmg-dlb_code,item
items_booster_dmg-dlb_short,item
items_booster_dmg-dlb2_fullname,item
items_booster_dmg-dlb2_description,item
items_booster_dmg-dlb2_code,item
items_booster_dmg-dlb2_short,item
items_booster_shd-dlb_fullname,item
items_booster_shd-dlb_description,item
items_booster_shd-dlb_code,item
items_booster_shd-dlb_short,item
items_booster_hp-dlb_fullname,item
items_booster_hp-dlb_description,item
items_booster_hp-dlb_code,item
items_booster_hp-dlb_short,item
items_booster_cd-dlb_fullname,item
items_booster_cd-dlb_description,item
items_booster_cd-dlb_code,item
items_booster_cd-dlb_short,item
shop_itemInfo_noItems,item
items_booster_as-b01_fullname,item
items_booster_as-b01_code,item
items_booster_as-b01_description,item
items_booster_as-b01_short,item
items_booster_p-ep-b01_fullname,item
items_booster_p-ep-b01_code,item
items_booster_p-ep-b01_description,item
items_booster_p-ep-b01_short,item
items_booster_dmg-h01_fullname,item
items_booster_dmg-h01_short,item
items_booster_dmg-h01_code,item
items_booster_dmg-h01_description,item
items_booster_dmg-pvp01_fullname,item
items_booster_dmg-pvp01_short,item
items_booster_dmg-pvp01_code,item
items_booster_dmg-pvp01_description,item
items_pet_pet10_fullname,item
items_pet_pet10_description,item
items_pet_pet10_code,item
items_pet_pet10_short,item
items_pet_designs_frozen_fullname,item
items_pet_designs_frozen_description,item
items_pet_designs_frozen_code,item
items_pet_designs_frozen_short,item
items_pet_designs_green_fullname,item
items_pet_designs_green_description,item
items_pet_designs_green_code,item
items_pet_designs_green_short,item
items_pet_designs_red_fullname,item
items_pet_designs_red_description,item
items_pet_designs_red_code,item
items_pet_designs_red_short,item
items_pet_designs_chimera-green_fullname,item
items_pet_designs_chimera-green_description,item
items_pet_designs_chimera-green_code,item
items_pet_designs_chimera-green_short,item
items_pet_designs_chimera-orange_fullname,item
items_pet_designs_chimera-orange_description,item
items_pet_designs_chimera-orange_code,item
items_pet_designs_chimera-orange_short,item
items_pet_designs_chimera-red_fullname,item
items_pet_designs_chimera-red_description,item
items_pet_designs_chimera-red_code,item
items_pet_designs_chimera-red_short,item
items_pet_designs_mirage-green_fullname,item
items_pet_designs_mirage-green_description,item
items_pet_designs_mirage-green_code,item
items_pet_designs_mirage-green_short,item
items_pet_designs_mirage-orange_fullname,item
items_pet_designs_mirage-orange_description,item
items_pet_designs_mirage-orange_code,item
items_pet_designs_mirage-orange_short,item
items_pet_designs_mirage-red_fullname,item
items_pet_designs_mirage-red_description,item
items_pet_designs_mirage-red_code,item
items_pet_designs_mirage-red_short,item
items_pet_designs_berserker-ace_fullname,item
items_pet_designs_berserker-ace_description,item
items_pet_designs_berserker-ace_code,item
items_pet_designs_berserker-ace_short,item
items_equipment_petgear_pethull_fullname,item
items_equipment_petgear_pethull_description,item
items_equipment_petgear_pethull_code,item
items_equipment_petgear_pethull_short,item
items_equipment_petgear_petfuel_fullname,item
items_equipment_petgear_petfuel_description,item
items_equipment_petgear_petfuel_code,item
items_equipment_petgear_petfuel_short,item
items_equipment_petgear_petfuel_hint,item
items_equipment_petgear_g-al1_fullname,item
items_equipment_petgear_g-al1_description,item
items_equipment_petgear_g-al1_code,item
items_equipment_petgear_g-al1_short,item
items_equipment_petgear_g-al1_hint,item
items_equipment_petgear_g-ar1_fullname,item
items_equipment_petgear_g-ar1_description,item
items_equipment_petgear_g-ar1_code,item
items_equipment_petgear_g-ar1_short,item
items_equipment_petgear_g-ar1_hint,item
items_equipment_petgear_g-el1_fullname,item
items_equipment_petgear_g-el1_description,item
items_equipment_petgear_g-el1_code,item
items_equipment_petgear_g-el1_short,item
items_equipment_petgear_g-rl1_fullname,item
items_equipment_petgear_g-rl1_description,item
items_equipment_petgear_g-rl1_code,item
items_equipment_petgear_g-rl1_short,item
items_equipment_petgear_g-tra1_fullname,item
items_equipment_petgear_g-tra1_description,item
items_equipment_petgear_g-tra1_code,item
items_equipment_petgear_g-tra1_short,item
items_equipment_petgear_g-rep1_fullname,item
items_equipment_petgear_g-rep1_description,item
items_equipment_petgear_g-rep1_code,item
items_equipment_petgear_g-rep1_short,item
items_equipment_petgear_g-rep1_hint,item
items_equipment_petgear_g-kk1_fullname,item
items_equipment_petgear_g-kk1_description,item
items_equipment_petgear_g-kk1_code,item
items_equipment_petgear_g-kk1_short,item
items_equipment_petgear_g-kk1_hint,item
items_equipment_petgear_csr-02_fullname,item
items_equipment_petgear_csr-02_description,item
items_equipment_petgear_csr-02_code,item
items_equipment_petgear_csr-02_short,item
items_equipment_petgear_csr-02_hint,item
items_equipment_petgear_cgm-02_fullname,item
items_equipment_petgear_cgm-02_description,item
items_equipment_petgear_cgm-02_code,item
items_equipment_petgear_cgm-02_short,item
items_equipment_petgear_cgm-02_hint,item
items_pet_designs_pet-a-elite-poison_fullname,item
items_pet_designs_pet-a-elite-poison_short,item
items_pet_designs_pet-a-elite-poison_code,item
items_pet_designs_pet-a-elite-poison_description,item
items_pet_designs_pet-a-elite-sandstorm_fullname,item
items_pet_designs_pet-a-elite-sandstorm_short,item
items_pet_designs_pet-a-elite-sandstorm_code,item
items_pet_designs_pet-a-elite-sandstorm_description,item
items_pet_designs_pet-a-elite-lava_fullname,item
items_pet_designs_pet-a-elite-lava_short,item
items_pet_designs_pet-a-elite-lava_code,item
items_pet_designs_pet-a-elite-lava_description,item
items_pet_designs_pet-a-elite-ocean_fullname,item
items_pet_designs_pet-a-elite-ocean_short,item
items_pet_designs_pet-a-elite-ocean_code,item
items_pet_designs_pet-a-elite-ocean_description,item
items_pet_designs_pet-a-elite-blaze_fullname,item
items_pet_designs_pet-a-elite-blaze_short,item
items_pet_designs_pet-a-elite-blaze_code,item
items_pet_designs_pet-a-elite-blaze_description,item
items_pet_designs_pet-spectrum-blaze_fullname,item
items_pet_designs_pet-spectrum-blaze_short,item
items_pet_designs_pet-spectrum-blaze_code,item
items_pet_designs_pet-spectrum-blaze_description,item
items_pet_designs_pet-pusat-blaze_fullname,item
items_pet_designs_pet-pusat-blaze_short,item
items_pet_designs_pet-pusat-blaze_code,item
items_pet_designs_pet-pusat-blaze_description,item
items_pet_designs_pet-spectrum-ocean_fullname,item
items_pet_designs_pet-spectrum-ocean_short,item
items_pet_designs_pet-spectrum-ocean_code,item
items_pet_designs_pet-spectrum-ocean_description,item
items_pet_designs_pet-pusat-ocean_fullname,item
items_pet_designs_pet-pusat-ocean_short,item
items_pet_designs_pet-pusat-ocean_code,item
items_pet_designs_pet-pusat-ocean_description,item
items_pet_designs_chimera-argon_fullname,item
items_pet_designs_chimera-argon_code,item
items_pet_designs_chimera-argon_description,item
items_pet_designs_chimera-argon_short,item
items_pet_designs_chimera-lava_fullname,item
items_pet_designs_chimera-lava_code,item
items_pet_designs_chimera-lava_description,item
items_pet_designs_chimera-lava_short,item
items_pet_designs_chimera-legend_fullname,item
items_pet_designs_chimera-legend_code,item
items_pet_designs_chimera-legend_description,item
items_pet_designs_chimera-legend_short,item
items_pet_designs_chimera-legend_tooltip_description,item
items_pet_designs_chimera-ocean_fullname,item
items_pet_designs_chimera-ocean_code,item
items_pet_designs_chimera-ocean_description,item
items_pet_designs_chimera-ocean_short,item
items_pet_designs_chimera-poison_fullname,item
items_pet_designs_chimera-poison_code,item
items_pet_designs_chimera-poison_description,item
items_pet_designs_chimera-poison_short,item
items_pet_designs_pet-goliath-x-borealis_fullname,item
items_pet_designs_pet-goliath-x-borealis_code,item
items_pet_designs_pet-goliath-x-borealis_description,item
items_pet_designs_pet-goliath-x-borealis_short,item
items_pet_designs_pet-goliath-x-ocean_fullname,item
items_pet_designs_pet-goliath-x-ocean_code,item
items_pet_designs_pet-goliath-x-ocean_description,item
items_pet_designs_pet-goliath-x-ocean_short,item
items_pet_designs_pet-goliath-x-regular_fullname,item
items_pet_designs_pet-goliath-x-regular_code,item
items_pet_designs_pet-goliath-x-regular_description,item
items_pet_designs_pet-goliath-x-regular_short,item
items_pet_designs_pet-goliath-x-sandstorm_fullname,item
items_pet_designs_pet-goliath-x-sandstorm_code,item
items_pet_designs_pet-goliath-x-sandstorm_description,item
items_pet_designs_pet-goliath-x-sandstorm_short,item
items_pet_designs_pet-inferno_fullname,item
items_pet_designs_pet-inferno_code,item
items_pet_designs_pet-inferno_description,item
items_pet_designs_pet-inferno_short,item
items_pet_designs_pet-inferno_tooltip_description,item
items_pet_designs_pet-hammerclaw_fullname,item
items_pet_designs_pet-hammerclaw_code,item
items_pet_designs_pet-hammerclaw_description,item
items_pet_designs_pet-hammerclaw_short,item
items_pet_designs_pet-hammerclaw_tooltip_description,item
items_pet_designs_pet-cyborg_fullname,item
items_pet_designs_pet-cyborg_code,item
items_pet_designs_pet-cyborg_description,item
items_pet_designs_pet-cyborg_short,item
items_pet_designs_pet-cyborg_tooltip_description,item
items_pet_designs_mirage-argon_fullname,item
items_pet_designs_mirage-argon_code,item
items_pet_designs_mirage-argon_description,item
items_pet_designs_mirage-argon_short,item
items_pet_designs_mirage-argon_tooltip_description,item
items_pet_designs_cyborg-argon_fullname,item
items_pet_designs_cyborg-argon_code,item
items_pet_designs_cyborg-argon_description,item
items_pet_designs_cyborg-argon_short,item
items_pet_designs_cyborg-argon_tooltip_description,item
items_pet_designs_hammerclaw-argon_fullname,item
items_pet_designs_hammerclaw-argon_code,item
items_pet_designs_hammerclaw-argon_description,item
items_pet_designs_hammerclaw-argon_short,item
